real_mean_1,real_mean_2,fake_mean_1,fake_mean_2,real_var_1,real_var_2,fake_var_1,fake_var_2,real_cov_12,fake_cov_12,real_corr,fake_corr,final_generator_loss,final_critic_loss,selected_epoch,best_val_w1,selected_val_w1,w1,w2,mean_error,var_error,gp_lambda,n_critic,seed,run_dir
0.0007270955829881132,0.04412286356091499,-0.03945683315396309,-0.05668399855494499,1.0429942607879639,0.9962249398231506,0.8740394711494446,0.9687458872795105,-0.02158362790942192,-0.008461126126348972,-0.02117409184575081,-0.009195126593112946,0.3001805990934372,-0.006030622846446931,200,0.2163956016152576,0.2163956016152576,0.20679533928189592,0.2640761573987372,0.10852083563804626,0.09821692109107971,1.0,10,5,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
-0.006425597704946995,0.04434865713119507,-0.06369472295045853,0.1291283518075943,1.0035741329193115,0.9930002093315125,0.7739350199699402,0.8002510070800781,-0.01790984906256199,0.0035591593477874994,-0.017940828576683998,0.004522536415606737,1.2968699932098389,0.2566231332719326,100,0.19454364234079768,0.19454364234079768,0.20174128803879007,0.2562901194067567,0.10231006890535355,0.21119415760040283,1.0,10,6,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
0.008172658272087574,-0.0028530845884233713,-0.049538351595401764,0.03582225367426872,0.9696036577224731,0.9726228713989258,1.0680395364761353,0.9288111925125122,0.016808466985821724,0.009139331057667732,0.017308473587036133,0.009176075458526611,1.1668418645858765,0.06832845080643893,150,0.17346446308885802,0.17346446308885802,0.21568849531646858,0.25898034686390004,0.06947188079357147,0.07112377882003784,1.0,10,7,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
0.010517772287130356,-0.020015547052025795,-0.004884458612650633,-0.012900620698928833,0.9789043068885803,1.0551074743270874,1.0160032510757446,0.9883006811141968,0.01199630368500948,-0.023651577532291412,0.011803993955254555,-0.02360304445028305,1.1057090163230896,-0.037702617375180124,200,0.17886764041806955,0.17886764041806955,0.20859178322861388,0.2686387248845683,0.016966169700026512,0.051952868700027466,1.0,10,8,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
-0.030841773375868797,-0.014957192353904247,-0.09333880245685577,0.010767035186290741,0.9964575171470642,1.0067390203475952,1.0761668682098389,0.976550281047821,0.00992116704583168,0.0044378554448485374,0.009905465878546238,0.004328984767198563,-0.5801240503787994,-0.07069470230489969,150,0.21020951750894365,0.21020951750894365,0.19544504551001568,0.25860374477692794,0.06758412718772888,0.054949045181274414,1.0,10,9,outputs/wgan_gp_hparam_sweep/gp_1_ncritic_10
0.03359191492199898,0.00651808176189661,0.28230521082878113,0.16419915854930878,0.9720177054405212,1.0189571380615234,1.0893200635910034,0.8508803844451904,0.00406552292406559,-0.006073603872209787,0.004085087683051825,-0.006308621261268854,0.8063144207000732,0.23878722861409188,60,0.34910148528603924,0.34910148528603924,0.30865024124829965,0.4155629580586975,0.2944853603839874,0.1426895558834076,2.0,1,0,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
-0.023446308448910713,-0.0012986826477572322,0.03207464888691902,0.08251702785491943,1.047188639640808,0.9895831942558289,1.939041256904602,1.0097908973693848,0.024037405848503113,-0.05324215814471245,0.02361288107931614,-0.038049276918172836,1.5831400573253631,0.15263135824352503,20,0.3438373501182569,0.3438373501182569,0.3816465201515319,0.45098889805140985,0.10053680837154388,0.4560301601886749,2.0,1,1,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
-0.04733068123459816,-0.013395771384239197,0.1845887303352356,0.2355518341064453,0.9716730117797852,1.025477647781372,1.0000778436660767,0.9964152574539185,-0.008191823959350586,0.044140759855508804,-0.00820649042725563,0.04421837255358696,-0.12744538225233554,0.08215067898854614,70,0.2636576562126894,0.2636576562126894,0.37597292693325424,0.44156947173542876,0.34023746848106384,0.02873361110687256,2.0,1,2,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
0.011548109352588654,0.004319261759519577,0.22193974256515503,-0.28216174244880676,0.9489638209342957,0.941338300704956,0.9962228536605835,0.8500739336013794,-0.0016979241045191884,0.06578729301691055,-0.0017964724684134126,0.07148837298154831,1.3409561932086944,0.18414645474404095,100,0.2857660190615176,0.2857660190615176,0.3505003279775176,0.4155362783976276,0.3554377555847168,0.06926169991493225,2.0,1,3,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
0.0345032662153244,-0.01906593330204487,0.0594717413187027,0.21105916798114777,1.0286234617233276,0.9692937731742859,0.8595787286758423,1.0467811822891235,0.0015001530991867185,0.01393101830035448,0.0015023796586319804,0.014686289243400097,1.2238040745258332,0.09780786205083132,50,0.2538862598974663,0.2538862598974663,0.2864585039524889,0.33015349290919416,0.23147566616535187,0.1232660710811615,2.0,1,4,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
0.0007270955829881132,0.04412286356091499,-0.39555731415748596,-0.29273608326911926,1.0429942607879639,0.9962249398231506,1.0210397243499756,0.9082280397415161,-0.02158362790942192,-0.0015713375760242343,-0.02117409184575081,-0.0016317390836775303,0.09544321410357952,0.14623181875795127,100,0.4038177597734525,0.4038177597734525,0.6000438956962315,0.6361037085147195,0.5201108455657959,0.0549757182598114,2.0,1,5,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
-0.006425597704946995,0.04434865713119507,-0.2264663726091385,0.2897174060344696,1.0035741329193115,0.9930002093315125,1.0124578475952148,1.0319546461105347,-0.01790984906256199,-0.004511808045208454,-0.017940828576683998,-0.004413994960486889,-1.132127034664154,0.08380194054916501,70,0.28668155178768817,0.28668155178768817,0.32187580802057775,0.41607769046477655,0.32958120107650757,0.02391907572746277,2.0,1,6,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
0.008172658272087574,-0.0028530845884233713,-0.19255447387695312,-0.058120355010032654,0.9696036577224731,0.9726228713989258,0.8780470490455627,0.855844259262085,0.016808466985821724,-0.06975191831588745,0.017308473587036133,-0.08046367764472961,1.4608393251895904,0.15673753805458546,60,0.2254019092865537,0.2254019092865537,0.30200293145301044,0.3733006751170544,0.20819666981697083,0.10416761040687561,2.0,1,7,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
0.010517772287130356,-0.020015547052025795,0.1258258819580078,0.17756424844264984,0.9789043068885803,1.0551074743270874,0.7603845596313477,1.2552229166030884,0.01199630368500948,-0.00810333900153637,0.011803993955254555,-0.008294438011944294,0.22527854479849338,0.03810065314173698,30,0.278196083762301,0.278196083762301,0.3113771188820352,0.3600657756802458,0.22876568138599396,0.20931759476661682,2.0,1,8,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
-0.030841773375868797,-0.014957192353904247,0.2824859321117401,0.15453758835792542,0.9964575171470642,1.0067390203475952,1.1042802333831787,0.9166423678398132,0.00992116704583168,0.01057476457208395,0.009905465878546238,0.010510686784982681,0.3821079917252064,0.11546198334544897,60,0.2899764425916996,0.2899764425916996,0.3880540155800442,0.43852163286815876,0.3562341034412384,0.09895968437194824,2.0,1,9,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_1
0.03359191492199898,0.00651808176189661,-0.020918872207403183,0.049105916172266006,0.9720177054405212,1.0189571380615234,0.9431150555610657,1.092983603477478,0.00406552292406559,0.00500807911157608,0.004085087683051825,0.004932669457048178,-0.3040017634630203,-0.04476722553372383,190,0.20917271823784292,0.20917271823784292,0.2027667742031953,0.2561761662551262,0.06917477399110794,0.05146455764770508,2.0,5,0,outputs/wgan_gp_hparam_sweep/gp_2_ncritic_5
