mean_error,var_error,cov_12,corr,w1,w2,method,seed
0.0944562554359436,0.04263553023338318,-0.022981325164437294,-0.022449329495429993,0.15604317076690322,0.20513170343822298,WGAN,53
0.049041323363780975,0.044394612312316895,0.0411512590944767,0.04072540998458862,0.1740844714297478,0.22309574238768784,Product marginals,53
0.05318959057331085,0.02488139271736145,0.0007262728177011013,0.0007422491325996816,0.13742943810704886,0.18626884531990062,Product marginals,54
0.026120642200112343,0.0990099310874939,0.03345394507050514,0.03716149926185608,0.14497667052618957,0.19476244129239936,WGAN,54
0.04279555380344391,0.03497880697250366,-0.014473270624876022,-0.0139725711196661,0.14672838505576496,0.19872107291366636,Best diagonal Gaussian,54
0.017327427864074707,0.0104026198387146,-0.010420946404337883,-0.010268954560160637,0.13684255971606715,0.181069640447511,Product marginals,55
0.03412753716111183,0.04866507649421692,-0.004628147464245558,-0.004739399999380112,0.13922633199177095,0.18056661282280878,Best diagonal Gaussian,55
0.0876321941614151,0.03236699104309082,-0.06284910440444946,-0.06330178678035736,0.15751450465503966,0.2056912210302848,WGAN,55
0.02938695251941681,0.0724819004535675,0.001072123646736145,0.001117102918215096,0.14349087093783744,0.1920806558168984,Best diagonal Gaussian,56
0.02003064937889576,0.007811367511749268,-0.02147245965898037,-0.020947257056832314,0.15257262903605207,0.20641418935288128,WGAN,56
0.032018765807151794,0.06707820296287537,0.019701242446899414,0.020401731133461,0.15528430802915927,0.2039665075861924,Product marginals,56
0.02222086861729622,0.03677874803543091,-0.04990856349468231,-0.04888205602765083,0.12805990945806744,0.17095282310972473,Best diagonal Gaussian,57
0.01572474278509617,0.026448607444763184,-0.003583795391023159,-0.0035441452637314796,0.12824107813101226,0.17650111513275035,Product marginals,57
0.03504900634288788,0.05263197422027588,0.019799336791038513,0.020728278905153275,0.15592410640062396,0.20461968060647567,WGAN,57
0.038196709007024765,0.056396484375,0.013828488066792488,0.01364847831428051,0.14085319942539007,0.17643695962939202,Product marginals,58
0.02614293061196804,0.06274789571762085,0.007602083962410688,0.007340213283896446,0.15916125519124935,0.20851880192998773,WGAN,58
0.05206525698304176,0.05607077479362488,-0.010648352093994617,-0.010495576076209545,0.16772355871094816,0.2073196487047582,Best diagonal Gaussian,58
0.02385750040411949,0.07536399364471436,0.007174098398536444,0.007219880819320679,0.1301367699005639,0.18555711938368444,Best diagonal Gaussian,59
0.04164024069905281,0.03921803832054138,-0.013036889024078846,-0.012987498193979263,0.13873161540609907,0.18375721871963582,WGAN,59
0.00496288388967514,0.032333433628082275,0.01917320489883423,0.019164320081472397,0.14346617888752938,0.1836783481002245,Product marginals,59
0.02677333541214466,0.022950291633605957,-0.049142204225063324,-0.047938089817762375,0.1366062760220876,0.18677712565884066,Product marginals,60
0.07299857586622238,0.05848488211631775,0.027331016957759857,0.027109207585453987,0.15601035053863735,0.2225372996883258,WGAN,60
0.08954539895057678,0.028848707675933838,-0.0422852486371994,-0.04199689254164696,0.16121705811136192,0.21258357366977823,Best diagonal Gaussian,60
0.050686515867710114,0.08060890436172485,-0.021250195801258087,-0.021857665851712227,0.14695655769845223,0.2118289652288515,Best diagonal Gaussian,61
0.041221894323825836,0.05656364560127258,0.018969645723700523,0.01882546953856945,0.1661107752363385,0.21886190488894702,Product marginals,61
0.0978662371635437,0.041320085525512695,-0.02009853534400463,-0.020823370665311813,0.179915403394137,0.24243480424158664,WGAN,61
0.06554153561592102,0.03210297226905823,0.027653750032186508,0.026533013209700584,0.1521584102524969,0.1879043523840794,Product marginals,62
0.08045981824398041,0.03755250573158264,-0.006822826806455851,-0.006586102303117514,0.16991797187927568,0.22437316841088778,WGAN,62
0.060066040605306625,0.021295785903930664,0.0414436049759388,0.04160655289888382,0.1756359740356194,0.2233566051765914,Best diagonal Gaussian,62
0.028103478252887726,0.007124722003936768,-0.002789341378957033,-0.002824577735736966,0.13554807118379333,0.18415345978351572,Product marginals,63
0.036763884127140045,0.06589865684509277,0.019849341362714767,0.020340725779533386,0.14875731679494847,0.20383850323182762,Best diagonal Gaussian,63
0.09812796860933304,0.08916732668876648,-0.004389118403196335,-0.004426107741892338,0.1533400645004911,0.1957270799643123,WGAN,63
0.05484778434038162,0.010759830474853516,-0.03772396594285965,-0.03727802261710167,0.13874386210326592,0.18659079193856315,Best diagonal Gaussian,64
0.06301271170377731,0.0029808878898620605,0.024835405871272087,0.024669449776411057,0.14557442760310546,0.1877326412991955,Product marginals,64
0.09425850212574005,0.052004843950271606,0.001881481148302555,0.0018540057353675365,0.1693984307631076,0.2077695030159343,WGAN,64
0.04174455627799034,0.023968368768692017,0.014027685858309269,0.014701456762850285,0.13388801967041758,0.18192758407489854,Best diagonal Gaussian,65
0.0031676823273301125,0.08059772849082947,0.026288386434316635,0.02572689577937126,0.14997251115069807,0.20661467187011248,Product marginals,65
0.06116892397403717,0.016727358102798462,0.023200491443276405,0.02345716953277588,0.15504545686573307,0.19888580104479434,WGAN,65
0.03952181339263916,0.05753350257873535,-0.008385839872062206,-0.008182716555893421,0.14082311459069022,0.18634513873662323,Product marginals,66
0.04407833144068718,0.060837000608444214,0.030251916497945786,0.03165599703788757,0.15891843058782093,0.1939104849479034,WGAN,66
0.08407065272331238,0.08094421029090881,0.013335935771465302,0.01335583720356226,0.1798457234196859,0.23611651557816585,Best diagonal Gaussian,66
0.04078628122806549,0.024088054895401,0.006402100436389446,0.006581255234777927,0.14463730264031308,0.18946813290723657,Product marginals,67
0.06284118443727493,0.04904603958129883,-0.03402581065893173,-0.03412362188100815,0.1517309784481342,0.20167936323198143,Best diagonal Gaussian,67
0.044373463839292526,0.07159921526908875,-0.025349294766783714,-0.0251426100730896,0.16331440834220312,0.21635406995690873,WGAN,67
0.06757155805826187,0.08374527096748352,-0.00015558750601485372,-0.00016306890756823123,0.15062583422544984,0.19317365989718108,Product marginals,68
0.07121635973453522,0.05388307571411133,0.07053683698177338,0.0677838996052742,0.15324922170743194,0.19584486682164706,Best diagonal Gaussian,68
