real_mean_1,real_mean_2,fake_mean_1,fake_mean_2,real_var_1,real_var_2,fake_var_1,fake_var_2,real_cov_12,fake_cov_12,real_corr,fake_corr,final_generator_loss,final_critic_loss,selected_epoch,best_epoch,best_val_w1,selected_val_w1,test_w1,test_w2,mean_error,var_error,optimizer,lr,seed,adam_beta1,adam_beta2
0.0007270955829881132,0.027055399492383003,-0.02146773226559162,-0.04393651708960533,1.0429942607879639,1.0054371356964111,1.1088109016418457,0.3587130904197693,0.8214452862739563,-0.008986713364720345,0.8021585941314697,-0.014249463565647602,-0.052023958414793015,-0.021305285580456256,80,80,0.5854410655439783,0.5854410655439783,0.6247121874863155,0.770657710562092,0.07438052445650101,0.35627034306526184,adam,0.0001,5,0.0,0.9
-0.006425597704946995,0.021468713879585266,0.08715234696865082,0.12670721113681793,1.0035741329193115,0.982573926448822,0.946072518825531,0.49200546741485596,0.7921133637428284,-0.008667461574077606,0.7976823449134827,-0.012704124674201012,-0.051262508146464825,-0.023548940755426885,70,70,0.5672126901322665,0.5672126901322665,0.6255060743090199,0.7560534744412053,0.1408260315656662,0.2740350365638733,adam,0.0001,6,0.0,0.9
0.008172658272087574,0.004826277960091829,-0.00848301686346531,0.04001352936029434,0.9696036577224731,0.9868266582489014,0.2597965598106384,0.9822050929069519,0.7857680320739746,-0.00571344792842865,0.8032981753349304,-0.011310465633869171,-0.07265073619782925,-0.02441706247627735,60,60,0.6773568078318264,0.6773568078318264,0.6186856588287575,0.7583289698069113,0.038930121809244156,0.3572143316268921,adam,0.0001,7,0.0,0.9
0.010517772287130356,-0.003595105605199933,0.014324142597615719,-0.05212485417723656,0.9789043068885803,1.017853856086731,1.840162992477417,0.7102400660514832,0.7903211712837219,0.006492467597126961,0.7917550206184387,0.005679094232618809,0.009293430717661977,-0.019893251126632094,90,90,0.6557219399322567,0.6557219399322567,0.7114193035663997,0.83704103442316,0.048678793013095856,0.5844362378120422,adam,0.0001,8,0.0,0.9
-0.030841773375868797,-0.033647727221250534,-0.04349406436085701,-0.08332432061433792,0.9964575171470642,1.0096832513809204,0.7156753540039062,0.5582838654518127,0.8031188249588013,-0.021245881915092468,0.8006778955459595,-0.03361159935593605,-0.04531216062605381,-0.02340449783951044,70,70,0.5769152316744112,0.5769152316744112,0.5453532562359753,0.6868364429549929,0.0512625053524971,0.3660907745361328,adam,0.0001,9,0.0,0.9
0.03359191492199898,0.03078438527882099,-0.18543103337287903,-0.07664386183023453,0.9720177054405212,0.9928187727928162,0.522487223148346,0.8541044592857361,0.7800534963607788,-0.014370939694344997,0.7940582036972046,-0.021512547507882118,-0.05912189278751612,-0.025186199694871902,30,30,0.6478767240898147,0.6478767240898147,0.6235920215447336,0.7808477175919534,0.24395056068897247,0.2941223978996277,adam,0.0002,0,0.0,0.9
-0.023446308448910713,-0.019536251202225685,-0.18302853405475616,-0.15803353488445282,1.047188639640808,1.049526572227478,1.1287336349487305,0.9770282506942749,0.8521733283996582,-0.015183976851403713,0.812865674495697,-0.014458931982517242,-0.05104320403188467,-0.020574400573968886,70,70,0.650128689445624,0.650128689445624,0.6596432769517845,0.8060544051449905,0.21130070090293884,0.07702165842056274,adam,0.0002,1,0.0,0.9
-0.04733068123459816,-0.045902006328105927,0.18954992294311523,0.15868675708770752,0.9716730117797852,0.9831785559654236,0.7411257028579712,0.698390543460846,0.772423267364502,0.0013285363093018532,0.7902765274047852,0.0018466232577338815,0.04204759653657675,-0.022627465333789586,30,30,0.5905317349937976,0.5905317349937976,0.6216244610687786,0.7622955992439098,0.31299999356269836,0.2576676607131958,adam,0.0002,2,0.0,0.9
0.011548109352588654,0.0118300411850214,0.001929860794916749,0.024106061086058617,0.9489638209342957,0.9445884823799133,0.35604915022850037,1.2074873447418213,0.7581522464752197,0.012462257407605648,0.8007745742797852,0.019006427377462387,-0.06621452234685421,-0.02485972475260496,40,40,0.6502732137134953,0.6502732137134953,0.6292133912418322,0.7602394183281465,0.015595235861837864,0.4279067665338516,adam,0.0002,3,0.0,0.9
0.0345032662153244,0.0161630529910326,-0.11434026807546616,-0.06023343279957771,1.0286234617233276,1.0087049007415771,1.300087571144104,1.2591859102249146,0.8237988948822021,0.02198917232453823,0.8087437748908997,0.017186110839247704,0.03017899254336953,-0.027827813196927308,200,200,0.6262381438349072,0.6262381438349072,0.6301313477165889,0.8035493431954482,0.16730457544326782,0.2609725594520569,adam,0.0002,4,0.0,0.9
0.0007270955829881132,0.027055399492383003,-0.05316011980175972,-0.10419478267431259,1.0429942607879639,1.0054371356964111,1.221709132194519,0.4452766180038452,0.8214452862739563,-0.011093965731561184,0.8021585941314697,-0.015041390433907509,-0.036921593360602856,-0.022835252434015275,40,40,0.5959722671121946,0.5959722671121946,0.6410898464414699,0.7871152545222324,0.1418817937374115,0.36943769454956055,adam,0.0002,5,0.0,0.9
-0.006425597704946995,0.021468713879585266,0.061107661575078964,0.10754816979169846,1.0035741329193115,0.982573926448822,0.7520267367362976,0.3860531151294708,0.7921133637428284,-0.006760247517377138,0.7976823449134827,-0.012546494603157043,-0.052651217207312584,-0.022980908676981927,30,30,0.5653974246835325,0.5653974246835325,0.6234746197415557,0.7589438451025687,0.1094093918800354,0.42403410375118256,adam,0.0002,6,0.0,0.9
0.008172658272087574,0.004826277960091829,-0.01943400502204895,-0.0062646446749567986,0.9696036577224731,0.9868266582489014,1.1231422424316406,1.0513845682144165,0.7857680320739746,-0.007837774232029915,0.8032981753349304,-0.007212645374238491,-0.0641852468252182,-0.025187061913311482,130,130,0.6607930166232874,0.6607930166232874,0.7366033553634249,0.8922955720376802,0.029751241207122803,0.10904824733734131,adam,0.0002,7,0.0,0.9
0.010517772287130356,-0.003595105605199933,0.041651446372270584,-0.00861481111496687,0.9789043068885803,1.017853856086731,1.448419451713562,0.23214125633239746,0.7903211712837219,0.0026512339245527983,0.7917550206184387,0.0045721945352852345,0.008974023861810565,-0.022208672482520342,30,30,0.6646615464853249,0.6646615464853249,0.708907975469667,0.8361822767659439,0.031535740941762924,0.6276138722896576,adam,0.0002,8,0.0,0.9
-0.030841773375868797,-0.033647727221250534,-0.026106657460331917,-0.0392116904258728,0.9964575171470642,1.0096832513809204,0.5635412931442261,1.1672574281692505,0.8031188249588013,-0.026699809357523918,0.8006778955459595,-0.03292016312479973,-0.062020186334848404,-0.02384915351867676,50,50,0.6227369257382327,0.6227369257382327,0.5755641548759065,0.6998906215528903,0.007306094281375408,0.2952452003955841,adam,0.0002,9,0.0,0.9
