rho,seed,wgan_var_1,wgan_var_2,wgan_var_mean,theoretical_diag_var
0.2,10,0.9692851901054382,1.0292493104934692,0.9992672502994537,0.9898979485566356
0.2,11,0.9251985549926758,0.9956253170967102,0.960411936044693,0.9898979485566356
0.2,12,1.1561946868896484,1.0659905672073364,1.1110926270484924,0.9898979485566356
0.2,13,1.0031124353408813,0.9076204299926758,0.9553664326667786,0.9898979485566356
0.2,14,0.9225941896438599,1.0552672147750854,0.9889307022094727,0.9898979485566356
0.2,15,1.0790764093399048,1.0071690082550049,1.0431227087974548,0.9898979485566356
0.2,16,0.9356292486190796,0.96967613697052,0.9526526927947998,0.9898979485566356
0.2,17,0.9328381419181824,0.9503574371337891,0.9415977895259857,0.9898979485566356
0.2,18,0.9954781532287598,1.0423974990844727,1.0189378261566162,0.9898979485566356
0.2,19,0.9774508476257324,0.9789611101150513,0.9782059788703918,0.9898979485566356
0.2,20,1.0152794122695923,1.1115325689315796,1.063405990600586,0.9898979485566356
0.2,21,1.0298022031784058,1.0135140419006348,1.0216581225395203,0.9898979485566356
0.2,22,0.9738115668296814,0.9390939474105835,0.9564527571201324,0.9898979485566356
0.2,23,1.0057382583618164,0.9867016673088074,0.9962199628353119,0.9898979485566356
0.2,24,1.0986988544464111,0.9982203245162964,1.0484595894813538,0.9898979485566356
0.2,25,0.9772405028343201,0.9682950377464294,0.9727677702903748,0.9898979485566356
0.2,26,1.0580425262451172,1.048035979270935,1.0530392527580261,0.9898979485566356
0.2,27,1.009822964668274,0.9358806014060974,0.9728517830371857,0.9898979485566356
0.2,28,1.0083141326904297,0.9550108313560486,0.9816624820232391,0.9898979485566356
0.2,29,0.9706527590751648,1.0831955671310425,1.0269241631031036,0.9898979485566356
0.2,30,0.950847327709198,0.9734494686126709,0.9621483981609344,0.9898979485566356
0.2,31,1.026249647140503,0.9671339392662048,0.9966917932033539,0.9898979485566356
0.2,32,0.9791514277458191,0.9812987446784973,0.9802250862121582,0.9898979485566356
0.2,33,0.9521232843399048,1.030788540840149,0.9914559125900269,0.9898979485566356
0.2,34,1.0431615114212036,0.9192743897438049,0.9812179505825043,0.9898979485566356
0.2,35,1.0243326425552368,0.8612005710601807,0.9427666068077087,0.9898979485566356
0.2,36,0.8855132460594177,1.0373945236206055,0.9614538848400116,0.9898979485566356
0.2,37,0.8798588514328003,0.9559062123298645,0.9178825318813324,0.9898979485566356
0.2,38,1.060240626335144,1.0173802375793457,1.0388104319572449,0.9898979485566356
0.2,39,0.9684709906578064,0.8730713129043579,0.9207711517810822,0.9898979485566356
0.2,40,0.9862461686134338,0.9010773301124573,0.9436617493629456,0.9898979485566356
0.2,41,1.038802981376648,1.008704423904419,1.0237537026405334,0.9898979485566356
0.2,42,0.956989586353302,1.0235764980316162,0.9902830421924591,0.9898979485566356
0.2,43,0.8395923376083374,0.9478546977043152,0.8937235176563263,0.9898979485566356
0.2,44,0.9025505185127258,0.9755023121833801,0.939026415348053,0.9898979485566356
0.2,45,0.9238035678863525,1.018330454826355,0.9710670113563538,0.9898979485566356
0.2,46,1.0280818939208984,0.9298039078712463,0.9789429008960724,0.9898979485566356
0.2,47,1.0353189706802368,0.8726412057876587,0.9539800882339478,0.9898979485566356
0.2,48,0.9823799133300781,1.0476112365722656,1.0149955749511719,0.9898979485566356
0.2,49,1.1001992225646973,1.0203529596328735,1.0602760910987854,0.9898979485566356
0.4,0,0.9618600606918335,1.0021377801895142,0.9819989204406738,0.9582575694955839
0.4,1,0.9002675414085388,0.9355326294898987,0.9179000854492188,0.9582575694955839
0.4,2,0.9234727621078491,0.8870131373405457,0.9052429497241974,0.9582575694955839
0.4,3,0.9271425008773804,0.945961594581604,0.9365520477294922,0.9582575694955839
0.4,4,0.9110372066497803,0.9858190417289734,0.9484281241893768,0.9582575694955839
0.4,5,0.901293158531189,0.9028948545455933,0.9020940065383911,0.9582575694955839
0.4,6,0.9245211482048035,0.9033432602882385,0.913932204246521,0.9582575694955839
0.4,7,0.9164636135101318,0.9247594475746155,0.9206115305423737,0.9582575694955839
