mean_error,var_error,cov_12,corr,w1,w2,rho,seed,method
0.044975753873586655,0.05705311894416809,0.05226436257362366,0.05064714327454567,0.21267172066636042,0.2750775893116057,0.0,33,Best diagonal Gaussian
0.005495836492627859,0.07385727763175964,-0.013074266724288464,-0.01254353579133749,0.17358056566252097,0.23167106408406848,0.0,33,Product marginals
0.14062446355819702,0.06344729661941528,0.011769281700253487,0.01291576772928238,0.24401025140909105,0.29689719015302934,0.0,33,WGAN
0.019907666370272636,0.05846324563026428,0.009109949693083763,0.00915610883384943,0.18778695786270738,0.24662250895110266,0.0,34,Best diagonal Gaussian
0.022797951474785805,0.04327896237373352,0.04272368922829628,0.042191825807094574,0.22913462927663647,0.2845587615152417,0.0,34,Product marginals
0.1271434724330902,0.028121590614318848,0.006183301564306021,0.006350264418870211,0.21492663666686498,0.2801406041667726,0.0,34,WGAN
0.046355005353689194,0.04907292127609253,0.012989182025194168,0.013397216796875,0.20646002738816716,0.25211696427965996,0.0,35,Best diagonal Gaussian
0.045347921550273895,0.02513408660888672,-0.011907918378710747,-0.012022384442389011,0.1893512455604407,0.24851660179795038,0.0,35,Product marginals
0.023974178358912468,0.06291285157203674,-0.03029821068048477,-0.03104003518819809,0.1771091139625332,0.22328702088374144,0.0,35,WGAN
0.021532097831368446,0.014241933822631836,-0.006648888345807791,-0.006647850852459669,0.2026260986747489,0.24698105647877702,0.0,36,Best diagonal Gaussian
0.05222950503230095,0.025120019912719727,0.030658289790153503,0.03093964233994484,0.2212950011263058,0.27485787679083007,0.0,36,Product marginals
0.09639164805412292,0.11379101872444153,-0.03771230950951576,-0.04211464896798134,0.202009235142683,0.25951522238501235,0.0,36,WGAN
0.031014397740364075,0.060620903968811035,0.033556293696165085,0.03438287600874901,0.19527530918355562,0.24696429175108445,0.0,37,Best diagonal Gaussian
0.05652797222137451,0.07750338315963745,0.03494059666991234,0.035073623061180115,0.18692805662217155,0.25261137003054923,0.0,37,Product marginals
0.03958018124103546,0.018557608127593994,-0.026138415560126305,-0.026965385302901268,0.2213531367026507,0.27266408505147516,0.0,37,WGAN
0.03410559147596359,0.023800313472747803,0.03083011507987976,0.03171037137508392,0.18085198640726852,0.23041474004163365,0.0,38,Best diagonal Gaussian
0.008480413816869259,0.05012419819831848,-0.013530826196074486,-0.013161511160433292,0.18202585220016523,0.24159306094710076,0.0,38,Product marginals
0.0584460087120533,0.07650226354598999,0.0016290453495457768,0.001543518272228539,0.2075536050291002,0.2708696616575424,0.0,38,WGAN
0.06472861766815186,0.038945525884628296,-0.014469687826931477,-0.01478526834398508,0.20156305728201365,0.26489057682907124,0.0,39,Best diagonal Gaussian
0.07195618748664856,0.014233440160751343,0.041130926460027695,0.04098604619503021,0.20773269873190336,0.2720256917883706,0.0,39,Product marginals
0.11197774112224579,0.1458251178264618,-0.01598130352795124,-0.016109880059957504,0.24031208780954108,0.31771764358554744,0.0,39,WGAN
0.025663448497653008,0.035058826208114624,0.005512747447937727,0.00551506457850337,0.20059780517140066,0.26328591934928147,0.0,40,Best diagonal Gaussian
0.020277803763747215,0.004999041557312012,0.00271248584613204,0.0027270556893199682,0.18848589669619112,0.2417161630430529,0.0,40,Product marginals
0.04673750698566437,0.028066903352737427,-0.020255984738469124,-0.02045506425201893,0.24200724818145944,0.32578335539989367,0.0,40,WGAN
0.10135229676961899,0.03891006112098694,-0.029278986155986786,-0.028858456760644913,0.20021551091359735,0.2623468798296077,0.0,41,Best diagonal Gaussian
0.04527563974261284,0.05253249406814575,0.004733298905193806,0.004606771282851696,0.20152976338677955,0.2604019056277003,0.0,41,Product marginals
0.11259794980287552,0.09052559733390808,0.006238196976482868,0.005850875750184059,0.27730160122194125,0.3353469860754246,0.0,41,WGAN
0.034892551600933075,0.02290937304496765,0.006745268125087023,0.006915668491274118,0.21818942253345935,0.27650190291559285,0.0,42,Best diagonal Gaussian
0.06439746171236038,0.03157740831375122,0.03215960040688515,0.031562238931655884,0.2629967225869593,0.3222936461002233,0.0,42,Product marginals
0.06518588960170746,0.06575998663902283,0.0005098231486044824,0.0005124338786117733,0.20864964349604434,0.27928069709378794,0.0,42,WGAN
0.04058675840497017,0.042159080505371094,-0.004024578258395195,-0.004133840557187796,0.18014781116498338,0.2481889769626137,0.0,43,Best diagonal Gaussian
0.05432421341538429,0.058018505573272705,-0.0040066055953502655,-0.004185688681900501,0.18298578350408284,0.22886336398245702,0.0,43,Product marginals
0.024844486266374588,0.09197098016738892,0.010811836458742619,0.011715071275830269,0.2070532890954694,0.26009328776490087,0.0,43,WGAN
